IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente,CategoriaCliente
9462,3212,3463,diagnostico y reparacion de amortiguadores y frenos por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,6389,Cliente informado,AKT,Z650,Carlos Mendoza,Cliente_385,Normal
9463,1371,1253,revision completa de bomba de agua y direccion por falla detectada.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,5436,Cliente informado,Yamaha,GSX-R750,Carlos Mendoza,Cliente_201,Normal
9464,4999,5160,diagnostico y reparacion de custom y llantas deportivas por falla detectada.,Finalizado,2026-03-13 00:00:00,2026-03-03 00:00:00,1202,Entregado,Italika,Apache RTR 200,Jose Ramirez,Cliente_047,En Riesgo
9465,1751,513,diagnostico y reparacion de chequeo y falla debido a desgaste.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,2248,Cliente informado,Suzuki,GN125,Carlos Mendoza,Cliente_392,Normal
9466,135,606,optimizacion del sistema diagnostico y falla para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,4622,Entregado,KTM,FZ16,Jose Ramirez,Cliente_372,Normal
9467,2546,4762,mantenimiento preventivo en custom y frenos deportivos con pruebas posteriores.,Finalizado,2026-03-13 00:00:00,2026-03-17 00:00:00,5000,Cliente informado,Bajaj,Z650,Carlos Mendoza,Cliente_298,Normal
9468,2791,4963,mantenimiento preventivo en niveles y revision segun solicitud del cliente.,Finalizado,2026-03-10 00:00:00,2026-03-10 00:00:00,5651,Entregado,Italika,Apache RTR 200,Carlos Mendoza,Cliente_374,Normal
9469,2521,3314,instalacion y calibracion de camara y polarizado por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-08 00:00:00,2075,Entregado,Kawasaki,RC 200,Carlos Mendoza,Cliente_422,Normal
9470,3770,1561,optimizacion del sistema frenos deportivos y kit aerodinamico para mejorar rendimiento.,Finalizado,2026-03-11 00:00:00,2026-03-14 00:00:00,2478,Cliente informado,TVS,Gixxer 250,Jose Ramirez,Cliente_277,Normal
9471,2948,3908,instalacion y calibracion de sistema electrico y bateria para mejorar rendimiento.,Finalizado,2026-03-22 00:00:00,2026-03-12 00:00:00,728,Cliente informado,Suzuki,GSX-R750,Jose Ramirez,Cliente_457,Normal
9472,686,23,instalacion y calibracion de alternador y sensores con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,1750,Cliente informado,Yamaha,R15,Jose Ramirez,Cliente_317,Normal
9473,145,1400,revision completa de filtro de aire y alineacion debido a desgaste.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,2553,Cliente informado,Italika,Gixxer 250,Jose Ramirez,Cliente_395,Normal
9474,4262,4895,optimizacion del sistema falla y ruido por falla detectada.,Finalizado,2026-03-04 00:00:00,2026-03-04 00:00:00,6153,Entregado,Honda,GSX-R750,Carlos Mendoza,Cliente_474,Normal
9475,801,4236,revision completa de aleron y polarizado para mejorar rendimiento.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,4916,Entregado,Italika,Z650,Jose Ramirez,Cliente_294,Normal
9476,1785,3695,optimizacion del sistema caja de cambios y carroceria debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-11 00:00:00,1196,Cliente informado,Bajaj,Ninja 400,Carlos Mendoza,Cliente_364,Normal
9477,566,4348,mantenimiento preventivo en centralita y fallo electrico debido a desgaste.,Finalizado,2026-03-10 00:00:00,2026-03-13 00:00:00,1800,Entregado,Honda,CB190R,Jose Ramirez,Cliente_316,Normal
9478,2125,3015,ajuste tecnico de revision general y inspeccion segun solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,923,Entregado,Kawasaki,RC 200,Jose Ramirez,Cliente_311,Normal
9479,2697,2328,inspeccion avanzada de cromado y pintura incluyendo ajuste final.,Finalizado,2026-03-25 00:00:00,2026-03-25 00:00:00,2892,Entregado,Bajaj,FZ16,Jose Ramirez,Cliente_416,Normal
9480,3768,3163,servicio integral para revision y revision segun solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,500,Entregado,Kawasaki,Pulsar NS200,Jose Ramirez,Cliente_168,En Riesgo
9481,623,2129,diagnostico y reparacion de tuning y actualizacion de software por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,5333,Entregado,TVS,Ninja 400,Jose Ramirez,Cliente_058,En Riesgo
9482,4884,1811,diagnostico y reparacion de diagnostico y test para mejorar rendimiento.,Finalizado,2026-03-01 00:00:00,2026-03-05 00:00:00,4375,Entregado,Honda,FZ16,Carlos Mendoza,Cliente_068,En Riesgo
9483,3893,2560,optimizacion del sistema test y diagnostico debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,3002,Cliente informado,AKT,CB190R,Carlos Mendoza,Cliente_248,Normal
9484,2053,1051,inspeccion avanzada de cableado y sistema electrico debido a desgaste.,En proceso,2026-03-17 00:00:00,2026-03-19 00:00:00,6402,Cliente informado,Honda,RC 200,Jose Ramirez,Cliente_409,Normal
9485,1125,1078,ajuste tecnico de motor de arranque y bateria y verificacion completa.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,4184,Cliente informado,KTM,XR150L,Jose Ramirez,Cliente_326,Normal
9486,3635,4633,correccion especializada de direccion y embrague incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,4719,Cliente informado,Bajaj,Ninja 400,Jose Ramirez,Cliente_390,Normal
9487,1795,4343,ajuste tecnico de lubricacion y niveles y verificacion completa.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,572,Cliente informado,KTM,Ninja 400,Carlos Mendoza,Cliente_284,Normal
9488,1098,459,servicio integral para cambio de aceite y revision con pruebas posteriores.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,1277,Cliente informado,Suzuki,CB190R,Jose Ramirez,Cliente_393,Normal
9489,3720,3889,optimizacion del sistema vinilado y actualizacion de software segun solicitud del cliente.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,1032,Entregado,Yamaha,NKD 125,Jose Ramirez,Cliente_304,Normal
9490,3887,1284,inspeccion avanzada de sensores de estacionamiento y vinilado incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,4533,Entregado,TVS,RC 200,Carlos Mendoza,Cliente_434,Normal
9491,594,3326,ajuste tecnico de cambio de aceite y bujias para mejorar rendimiento.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,1960,Cliente informado,Bajaj,Ninja 400,Jose Ramirez,Cliente_499,Normal
9492,4489,3051,diagnostico y reparacion de transmision y amortiguadores y verificacion completa.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,4686,Entregado,TVS,GN125,Jose Ramirez,Cliente_303,Normal
9493,3722,460,mantenimiento preventivo en aleron y modificacion con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,2315,Cliente informado,Italika,Ninja 400,Jose Ramirez,Cliente_213,Normal
9494,1169,708,inspeccion avanzada de calipers y vinilado segun solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-18 00:00:00,1967,Entregado,KTM,Ninja 400,Jose Ramirez,Cliente_026,En Riesgo
9495,2885,786,ajuste tecnico de cableado y encendido debido a desgaste.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,2697,Entregado,Kawasaki,Pulsar NS200,Carlos Mendoza,Cliente_199,Normal
9496,800,3519,optimizacion del sistema motor y chasis segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,6404,Entregado,AKT,CB190R,Carlos Mendoza,Cliente_278,Normal
9497,4416,773,instalacion y calibracion de biela y caja de cambios incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,5715,Entregado,AKT,NKD 125,Jose Ramirez,Cliente_271,Normal
9498,1032,1808,revision completa de chequeo y cambio de aceite incluyendo ajuste final.,Finalizado,2026-02-28 00:00:00,2026-03-01 00:00:00,6282,Cliente informado,Suzuki,DM200,Carlos Mendoza,Cliente_425,Normal
9499,1229,2933,revision completa de arbol de levas y bomba de agua incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-18 00:00:00,585,Entregado,Suzuki,CBR 600RR,Jose Ramirez,Cliente_491,Normal
9500,584,62,correccion especializada de encendido y alternador incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,2548,Entregado,Yamaha,CB190R,Jose Ramirez,Cliente_010,VIP
9501,1406,2443,diagnostico y reparacion de distribucion y transmision para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,4378,Entregado,Bajaj,CBR 600RR,Jose Ramirez,Cliente_390,Normal
9502,783,192,optimizacion del sistema luces y sistema electrico para mejorar rendimiento.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,2209,Cliente informado,Yamaha,CBR 600RR,Jose Ramirez,Cliente_494,Normal
9503,3425,4400,ajuste tecnico de reprogramacion y polarizado con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-04 00:00:00,899,Cliente informado,Yamaha,RC 200,Carlos Mendoza,Cliente_284,Normal
9504,654,4404,inspeccion avanzada de lubricacion y lubricacion segun solicitud del cliente.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,4643,Cliente informado,Italika,Boxer 150,Carlos Mendoza,Cliente_089,En Riesgo
9505,160,5177,optimizacion del sistema alineacion y filtro de aceite segun solicitud del cliente.,En proceso,2026-03-18 00:00:00,2026-03-18 00:00:00,3081,Entregado,Yamaha,MT-07,Carlos Mendoza,Cliente_481,Normal
9506,3425,4400,ajuste tecnico de reprogramacion y polarizado con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-04 00:00:00,899,Cliente informado,Yamaha,RC 200,Carlos Mendoza,Cliente_451,Normal
9507,4913,5187,optimizacion del sistema modificacion y gps incluyendo ajuste final.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,534,Entregado,Italika,Boxer 150,Carlos Mendoza,Cliente_339,Normal
9508,4650,3408,optimizacion del sistema motor de arranque y cableado incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,1408,Entregado,Yamaha,Gixxer 250,Jose Ramirez,Cliente_304,Normal
9509,756,3657,inspeccion avanzada de carroceria y direccion y verificacion completa.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,3677,Cliente informado,Honda,RC 200,Carlos Mendoza,Cliente_218,Normal
9510,3722,460,mantenimiento preventivo en sonido y cambio color segun solicitud del cliente.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,1065,Cliente informado,Italika,CB190R,Carlos Mendoza,Cliente_328,Normal
9511,1524,940,instalacion y calibracion de ciguenal y frenos y verificacion completa.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,6491,Cliente informado,Bajaj,Apache RTR 200,Jose Ramirez,Cliente_253,Normal
9512,207,1353,inspeccion avanzada de chip y reprogramacion debido a desgaste.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,4536,Entregado,Suzuki,Ninja 400,Jose Ramirez,Cliente_240,Normal
9513,4415,656,ajuste tecnico de estetico y actualizacion de software con pruebas posteriores.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,1275,Entregado,Honda,Pulsar NS200,Carlos Mendoza,Cliente_397,Normal
9514,169,570,optimizacion del sistema pintar carroceria y turbo por falla detectada.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,3122,Cliente informado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_374,Normal
9515,3212,3463,instalacion y calibracion de escaneo y diagnostico segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,5190,Cliente informado,Suzuki,Duke 390,Jose Ramirez,Cliente_167,En Riesgo
9516,4729,2714,correccion especializada de filtro de aceite y revision y verificacion completa.,Finalizado,2026-03-08 00:00:00,2026-03-10 00:00:00,694,Cliente informado,Honda,MT-07,Carlos Mendoza,Cliente_309,Normal
9517,524,60,diagnostico y reparacion de bujias y niveles segun solicitud del cliente.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,5056,Entregado,Suzuki,Z650,Jose Ramirez,Cliente_308,Normal
9518,4404,4099,inspeccion avanzada de revision y cambio de aceite debido a desgaste.,En proceso,2026-03-19 00:00:00,2026-03-22 00:00:00,875,Cliente informado,KTM,CBR 600RR,Carlos Mendoza,Cliente_111,En Riesgo
9519,829,1334,servicio integral para polarizado y actualizacion de software segun solicitud del cliente.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,5645,Entregado,Bajaj,GSX-R750,Jose Ramirez,Cliente_268,Normal
9520,4650,3408,ajuste tecnico de diferencial y motor y verificacion completa.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,1355,Entregado,Suzuki,GSX-R750,Carlos Mendoza,Cliente_064,En Riesgo
9521,1946,4566,correccion especializada de carroceria y diferencial para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,4064,Entregado,AKT,XR150L,Carlos Mendoza,Cliente_213,Normal
9522,632,3003,optimizacion del sistema escaneo y chequeo y verificacion completa.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,6209,Cliente informado,Suzuki,CBR 600RR,Carlos Mendoza,Cliente_220,Normal
9523,4421,3643,optimizacion del sistema sensores y bateria debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,572,Cliente informado,KTM,Apache RTR 200,Carlos Mendoza,Cliente_200,Normal
9524,567,904,ajuste tecnico de filtro de aire y revision debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,2352,Cliente informado,Italika,Pulsar NS200,Carlos Mendoza,Cliente_342,Normal
9525,1861,2878,revision completa de escaneo y escaneo debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,3348,Entregado,Italika,GSX-R750,Carlos Mendoza,Cliente_454,Normal
9526,2968,936,optimizacion del sistema cromado y estetico segun solicitud del cliente.,Finalizado,2026-03-12 00:00:00,2026-03-13 00:00:00,5971,Entregado,Honda,DM200,Jose Ramirez,Cliente_389,Normal
9527,292,3440,servicio integral para problema y problema debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-02 00:00:00,4249,Entregado,Suzuki,NKD 125,Jose Ramirez,Cliente_027,En Riesgo
9528,1673,938,correccion especializada de ruido y revision general incluyendo ajuste final.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,1865,Entregado,Yamaha,MT-07,Jose Ramirez,Cliente_406,Normal
9529,1134,5242,correccion especializada de amortiguadores y chasis incluyendo ajuste final.,Entregado,2026-03-01 00:00:00,2026-03-04 00:00:00,2650,Entregado,KTM,CB190R,Carlos Mendoza,Cliente_404,Normal
9530,486,792,correccion especializada de niveles y filtro de aceite segun solicitud del cliente.,Finalizado,2026-03-24 00:00:00,2026-03-14 00:00:00,2896,Entregado,Bajaj,FZ16,Carlos Mendoza,Cliente_011,VIP
9531,1478,3089,optimizacion del sistema pantalla y pintar carroceria segun solicitud del cliente.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,6280,Entregado,AKT,Pulsar NS200,Jose Ramirez,Cliente_332,Normal
9532,4522,4978,servicio integral para pintura y pintar carroceria segun solicitud del cliente.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,3736,Entregado,KTM,Boxer 150,Jose Ramirez,Cliente_409,Normal
9533,4146,1331,mantenimiento preventivo en niveles y filtro de aire con pruebas posteriores.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,6456,Entregado,KTM,XR150L,Carlos Mendoza,Cliente_035,En Riesgo
9534,1946,4566,optimizacion del sistema bujias y lubricacion para mejorar rendimiento.,Finalizado,2026-03-12 00:00:00,2026-03-14 00:00:00,2408,Entregado,Honda,Boxer 150,Jose Ramirez,Cliente_233,Normal
9535,4388,595,ajuste tecnico de direccion y ciguenal por falla detectada.,En proceso,2026-03-02 00:00:00,2026-03-05 00:00:00,1163,Cliente informado,TVS,Boxer 150,Carlos Mendoza,Cliente_263,Normal
9536,295,2386,diagnostico y reparacion de sistema electrico y centralita debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-03 00:00:00,2943,Entregado,Honda,Z650,Jose Ramirez,Cliente_452,Normal
9537,2931,1084,inspeccion avanzada de escape deportivo y velocidad segun solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,4618,Entregado,Bajaj,CBR 600RR,Carlos Mendoza,Cliente_433,Normal
9538,783,192,mantenimiento preventivo en sistema electrico y sensores debido a desgaste.,Finalizado,2026-03-01 00:00:00,2026-03-04 00:00:00,6156,Cliente informado,Kawasaki,FT150,Jose Ramirez,Cliente_011,VIP
9539,4938,1938,correccion especializada de revision general y problema y verificacion completa.,Finalizado,2026-03-13 00:00:00,2026-03-16 00:00:00,3371,Cliente informado,Bajaj,RC 200,Jose Ramirez,Cliente_372,Normal
9540,1323,2386,diagnostico y reparacion de chasis y eje con pruebas posteriores.,Entregado,2026-03-10 00:00:00,2026-03-12 00:00:00,4640,Cliente informado,Honda,Pulsar NS200,Jose Ramirez,Cliente_459,Normal
9541,3826,1482,ajuste tecnico de custom y chip con pruebas posteriores.,Finalizado,2026-03-27 00:00:00,2026-03-30 00:00:00,3031,Cliente informado,Bajaj,GSX-R750,Jose Ramirez,Cliente_162,En Riesgo
9542,4416,773,inspeccion avanzada de sistema electrico y motor de arranque para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-10 00:00:00,3067,Entregado,Italika,GSX-R750,Carlos Mendoza,Cliente_458,Normal
9543,1795,4343,mantenimiento preventivo en calipers y pantalla y verificacion completa.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,4473,Cliente informado,Kawasaki,Apache RTR 200,Jose Ramirez,Cliente_237,Normal
9544,273,460,servicio integral para frenos y direccion debido a desgaste.,Finalizado,2026-03-20 00:00:00,2026-03-24 00:00:00,5127,Entregado,TVS,Gixxer 250,Carlos Mendoza,Cliente_331,Normal
9545,1519,5237,instalacion y calibracion de cableado y encendido para mejorar rendimiento.,Finalizado,2026-03-18 00:00:00,2026-03-22 00:00:00,6167,Cliente informado,Kawasaki,FZ16,Jose Ramirez,Cliente_268,Normal
9546,4271,3014,revision completa de potencia y pintura y verificacion completa.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,5935,Cliente informado,Yamaha,NKD 125,Jose Ramirez,Cliente_280,Normal
9547,3476,2810,optimizacion del sistema pintura y sensores de estacionamiento por falla detectada.,En proceso,2026-03-12 00:00:00,2026-03-13 00:00:00,4652,Cliente informado,Suzuki,Gixxer 250,Carlos Mendoza,Cliente_411,Normal
9548,3239,273,servicio integral para inspeccion y diagnostico para mejorar rendimiento.,Finalizado,2026-03-07 00:00:00,2026-03-11 00:00:00,5844,Cliente informado,Italika,Apache RTR 200,Jose Ramirez,Cliente_058,En Riesgo
9549,4237,5070,ajuste tecnico de balanceo y niveles y verificacion completa.,Finalizado,2026-03-12 00:00:00,2026-03-12 00:00:00,4311,Cliente informado,KTM,Duke 390,Jose Ramirez,Cliente_259,Normal
9550,795,3736,optimizacion del sistema revision general y problema por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-12 00:00:00,3197,Cliente informado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_324,Normal
9551,3282,4548,diagnostico y reparacion de alternador y encendido y verificacion completa.,Finalizado,2026-03-24 00:00:00,2026-03-14 00:00:00,3991,Cliente informado,Yamaha,GSX-R750,Jose Ramirez,Cliente_422,Normal
9552,2931,1084,instalacion y calibracion de chequeo y evaluacion por falla detectada.,Finalizado,2026-03-18 00:00:00,2026-03-20 00:00:00,3092,Entregado,AKT,Ninja 400,Carlos Mendoza,Cliente_319,Normal
9553,2516,4849,instalacion y calibracion de sensores y bateria por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,5323,Entregado,Honda,Pulsar NS200,Carlos Mendoza,Cliente_332,Normal
9554,25,826,mantenimiento preventivo en vinilado y audio por falla detectada.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,1815,Entregado,Kawasaki,FT150,Carlos Mendoza,Cliente_211,Normal
9555,4819,1018,optimizacion del sistema encendido y cableado debido a desgaste.,Finalizado,2026-03-26 00:00:00,2026-03-27 00:00:00,4204,Entregado,Kawasaki,FT150,Jose Ramirez,Cliente_307,Normal
9556,2934,5128,revision completa de bateria y motor de arranque y verificacion completa.,Finalizado,2026-03-04 00:00:00,2026-02-22 00:00:00,4092,Entregado,Bajaj,R15,Jose Ramirez,Cliente_264,Normal
9557,1221,1536,inspeccion avanzada de performance y aleron y verificacion completa.,Entregado,2026-03-09 00:00:00,2026-03-09 00:00:00,4576,Cliente informado,Suzuki,FZ16,Carlos Mendoza,Cliente_196,Normal
9558,1271,3663,ajuste tecnico de alternador y fallo electrico incluyendo ajuste final.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,3497,Entregado,Italika,Z650,Jose Ramirez,Cliente_375,Normal
9559,2780,4120,instalacion y calibracion de caja de cambios y arbol de levas debido a desgaste.,Finalizado,2026-03-11 00:00:00,2026-03-11 00:00:00,2079,Entregado,TVS,MT-07,Jose Ramirez,Cliente_121,En Riesgo
9560,3079,4340,diagnostico y reparacion de filtro de aceite y filtro de aire incluyendo ajuste final.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,3442,Cliente informado,Suzuki,R15,Carlos Mendoza,Cliente_038,En Riesgo
9561,4360,925,optimizacion del sistema bateria y centralita y verificacion completa.,Finalizado,2026-03-26 00:00:00,2026-03-29 00:00:00,6231,Cliente informado,Yamaha,GN125,Carlos Mendoza,Cliente_353,Normal
9562,845,4630,servicio integral para chequeo y evaluacion incluyendo ajuste final.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,3053,Cliente informado,Italika,Duke 390,Jose Ramirez,Cliente_464,Normal
9563,1323,2386,optimizacion del sistema cableado y sistema electrico segun solicitud del cliente.,Entregado,2026-03-10 00:00:00,2026-03-12 00:00:00,5193,Cliente informado,Bajaj,GN125,Carlos Mendoza,Cliente_338,Normal
9564,3079,4340,diagnostico y reparacion de filtro de aceite y filtro de aire incluyendo ajuste final.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,3442,Cliente informado,Suzuki,R15,Carlos Mendoza,Cliente_441,Normal
9565,4317,5047,mantenimiento preventivo en ruido y problema incluyendo ajuste final.,Finalizado,2026-03-17 00:00:00,2026-03-18 00:00:00,5569,Cliente informado,Kawasaki,Z650,Jose Ramirez,Cliente_215,Normal
9566,3977,4270,servicio integral para reprogramacion y tuning incluyendo ajuste final.,Finalizado,2026-03-19 00:00:00,2026-03-20 00:00:00,5896,Entregado,Honda,Ninja 400,Carlos Mendoza,Cliente_290,Normal
9567,2848,4660,ajuste tecnico de sonido y fibra de carbono debido a desgaste.,Finalizado,2026-03-22 00:00:00,2026-03-25 00:00:00,3939,Cliente informado,KTM,R15,Carlos Mendoza,Cliente_482,Normal
9568,10,4188,optimizacion del sistema transmision y transmision segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,1274,Entregado,Italika,CB190R,Carlos Mendoza,Cliente_469,Normal
9569,1756,1635,diagnostico y reparacion de chip y frenos deportivos incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,5092,Entregado,Honda,CB190R,Jose Ramirez,Cliente_199,Normal
9570,3709,3907,diagnostico y reparacion de test y revision general para mejorar rendimiento.,Finalizado,2026-03-21 00:00:00,2026-03-22 00:00:00,3233,Cliente informado,Bajaj,Boxer 150,Jose Ramirez,Cliente_378,Normal
9571,2143,2424,ajuste tecnico de sistema electrico y alternador y verificacion completa.,Finalizado,2026-03-02 00:00:00,2026-03-05 00:00:00,1348,Entregado,Kawasaki,XR150L,Jose Ramirez,Cliente_398,Normal
9572,802,4972,correccion especializada de bujias y balanceo debido a desgaste.,Finalizado,2026-03-16 00:00:00,2026-03-17 00:00:00,4274,Cliente informado,AKT,Z650,Carlos Mendoza,Cliente_215,Normal
9573,2030,4933,diagnostico y reparacion de evaluacion y chequeo incluyendo ajuste final.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,5744,Entregado,KTM,Ninja 400,Carlos Mendoza,Cliente_369,Normal
9574,4650,3408,diagnostico y reparacion de kit aerodinamico y cromado segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-09 00:00:00,5351,Entregado,Kawasaki,Pulsar NS200,Carlos Mendoza,Cliente_338,Normal
9575,4875,5237,optimizacion del sistema filtro de aire y alineacion incluyendo ajuste final.,Finalizado,2026-03-16 00:00:00,2026-03-19 00:00:00,680,Entregado,AKT,Z650,Carlos Mendoza,Cliente_282,Normal
9576,3349,3967,optimizacion del sistema pantalla y llantas deportivas con pruebas posteriores.,Finalizado,2026-03-15 00:00:00,2026-03-18 00:00:00,3310,Cliente informado,Yamaha,Duke 390,Carlos Mendoza,Cliente_400,Normal
9577,554,1574,revision completa de revision y chequeo debido a desgaste.,Finalizado,2026-03-27 00:00:00,2026-03-28 00:00:00,6004,Cliente informado,Honda,RC 200,Jose Ramirez,Cliente_361,Normal
9578,1268,5173,optimizacion del sistema lubricacion y bujias segun solicitud del cliente.,Entregado,2026-03-24 00:00:00,2026-03-27 00:00:00,6179,Cliente informado,TVS,DM200,Jose Ramirez,Cliente_198,Normal
9579,2447,786,instalacion y calibracion de problema y chequeo para mejorar rendimiento.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,6393,Entregado,KTM,XR150L,Jose Ramirez,Cliente_367,Normal
9580,25,826,mantenimiento preventivo en evaluacion y ruido segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-22 00:00:00,3478,Entregado,Yamaha,Apache RTR 200,Carlos Mendoza,Cliente_167,En Riesgo
9581,2411,4957,ajuste tecnico de test y inspeccion incluyendo ajuste final.,Finalizado,2026-03-20 00:00:00,2026-03-23 00:00:00,507,Cliente informado,KTM,Pulsar NS200,Carlos Mendoza,Cliente_312,Normal
9582,4969,3990,instalacion y calibracion de centralita y cableado debido a desgaste.,Finalizado,2026-03-23 00:00:00,2026-03-26 00:00:00,3989,Cliente informado,KTM,Gixxer 250,Jose Ramirez,Cliente_489,Normal
9583,4146,1331,instalacion y calibracion de lubricacion y balanceo por falla detectada.,Finalizado,2026-03-04 00:00:00,2026-03-06 00:00:00,2611,Entregado,Yamaha,FZ16,Carlos Mendoza,Cliente_211,Normal
9584,4192,1891,servicio integral para pistones y carroceria debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,2718,Cliente informado,Suzuki,DM200,Jose Ramirez,Cliente_392,Normal
9585,1064,4365,mantenimiento preventivo en revision general y falla debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,1987,Entregado,Kawasaki,Z650,Carlos Mendoza,Cliente_243,Normal
9586,3154,1059,optimizacion del sistema caja de cambios y distribucion por falla detectada.,Entregado,2026-03-27 00:00:00,2026-03-27 00:00:00,2697,Cliente informado,Bajaj,Z650,Jose Ramirez,Cliente_121,En Riesgo
9587,805,2413,diagnostico y reparacion de bomba de agua y motor incluyendo ajuste final.,Finalizado,2026-03-26 00:00:00,2026-03-28 00:00:00,4723,Entregado,Yamaha,CBR 600RR,Carlos Mendoza,Cliente_274,Normal
